images.apple.com;http://images.apple.com/fr/home/images/ipadmini_hero_small.jpg ;192.168.0.19;Sat Jan  4 19:12:40 2014
images.apple.com;http://images.apple.com/fr/home/images/iphone5c_hero_large.jpg ;192.168.0.19;Sat Jan  4 19:12:41 2014
images.apple.com;http://images.apple.com/euro/home/j/titles_fr/images/iphone5c_subhead_large.png ;192.168.0.19;Sat Jan  4 19:12:41 2014
images.apple.com;http://images.apple.com/euro/home/j/titles_fr/images/cta_keynote_27pt.png ;192.168.0.19;Sat Jan  4 19:12:42 2014
images.apple.com;http://images.apple.com/euro/home/j/titles_fr/images/cta_video_27pt.png ;192.168.0.19;Sat Jan  4 19:12:42 2014
images.apple.com;http://images.apple.com/euro/home/j/titles_fr/images/cta_tv_27pt.png ;192.168.0.19;Sat Jan  4 19:12:42 2014
images.apple.com;http://images.apple.com/global/nav/images/globalheader.png ;192.168.0.19;Sat Jan  4 19:12:42 2014
images.apple.com;http://images.apple.com/euro/home/j/titles_fr/images/iphone5s_subhead_large.png ;192.168.0.19;Sat Jan  4 19:12:42 2014
images.apple.com;http://images.apple.com/global/nav/images/globalnav.png ;192.168.0.19;Sat Jan  4 19:12:43 2014
images.apple.com;http://images.apple.com/fr/global/nav/images/globalnav_text.png ;192.168.0.19;Sat Jan  4 19:12:43 2014
images.apple.com;http://images.apple.com/global/nav/images/globalsearch_bg.png ;192.168.0.19;Sat Jan  4 19:12:43 2014
images.apple.com;http://images.apple.com/global/nav/images/globalsearch_field.png ;192.168.0.19;Sat Jan  4 19:12:43 2014
www.facebook.com;;192.168.0.19;Sat Jan  4 19:12:48 2014
www.facebook.com;;192.168.0.19;Sat Jan  4 19:12:48 2014
www.facebook.com;http://www.facebook.com/ ;192.168.0.19;Sat Jan  4 19:12:54 2014
www.facebook.com;http://www.facebook.com/css/bootstrap.min.css ;192.168.0.19;Sat Jan  4 19:12:54 2014
www.facebook.com;http://www.facebook.com/favicon.ico ;192.168.0.19;Sat Jan  4 19:12:54 2014
www.facebook.com;http://www.facebook.com/favicon.ico ;192.168.0.19;Sat Jan  4 19:12:54 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:00 2014
medias.lequipe.fr;http://medias.lequipe.fr/img-photo-jpg/oreillette-foot/1500000000287667/0:0,150:90-150-0-70/d5427.jpg ;192.168.0.19;Sat Jan  4 19:13:05 2014
medias.lequipe.fr;http://medias.lequipe.fr/img-photo-jpg/lesgourgues-yann/1500000000358571/61:257,1814:1141-640-322-75/0b75e.jpg ;192.168.0.19;Sat Jan  4 19:13:05 2014
medias.lequipe.fr;http://medias.lequipe.fr/img-photo-jpg/estore/1500000000354797/0-150-90-90/e2697.jpg ;192.168.0.19;Sat Jan  4 19:13:05 2014
medias.lequipe.fr;http://medias.lequipe.fr/img-photo-jpg/oreillette-v-6-5-rugby/1500000000288494/0:0,150:90-150-0-70/dfa5d.jpg ;192.168.0.19;Sat Jan  4 19:13:05 2014
medias.lequipe.fr;http://medias.lequipe.fr/img-photo-jpg/oreillette-v6-5-tennis/1500000000288295/0:0,150:90-150-0-70/2019f.jpg ;192.168.0.19;Sat Jan  4 19:13:05 2014
static.lequipe.fr;http://static.lequipe.fr/v6/img/png_640-322.png ;192.168.0.19;Sat Jan  4 19:13:05 2014
platform.twitter.com;http://platform.twitter.com/widgets/follow_button.html?screen_name=lequipe&lang=fr&show_count=false&show_screen_name=false ;192.168.0.19;Sat Jan  4 19:13:05 2014
www.facebook.com;http://www.facebook.com/plugins/like.php?locale=fr_FR&href=https%3A%2F%2Fwww.facebook.com%2Flequipe.fr&send=false&layout=box_count&width=120&show_faces=true&show_count=false&font&colorscheme=light&action=like&height=21 ;192.168.0.19;Sat Jan  4 19:13:06 2014
www.lequipe.fr;http://www.lequipe.fr/v6/img/sprite_v65.png ;192.168.0.19;Sat Jan  4 19:13:06 2014
www.lequipe.fr;http://www.lequipe.fr/v6/fonts/interstate-font.woff ;192.168.0.19;Sat Jan  4 19:13:07 2014
www.lequipe.fr;http://www.lequipe.fr/v6/fonts/opensans.woff ;192.168.0.19;Sat Jan  4 19:13:07 2014
www.facebook.com;http://www.facebook.com/plugins/css/bootstrap.min.css ;192.168.0.19;Sat Jan  4 19:13:07 2014
www.lequipe.fr;http://www.lequipe.fr/v6/fonts/interstate-font.ttf ;192.168.0.19;Sat Jan  4 19:13:08 2014
www.lequipe.fr;http://www.lequipe.fr/v6/fonts/opensans.ttf ;192.168.0.19;Sat Jan  4 19:13:08 2014
static.lequipe.fr;http://static.lequipe.fr/v6/favycon.ico ;192.168.0.19;Sat Jan  4 19:13:09 2014
static.lequipe.fr;http://static.lequipe.fr/v6/favycon.ico ;192.168.0.19;Sat Jan  4 19:13:09 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
www.real-debrid.fr;;192.168.0.19;Sat Jan  4 19:13:13 2014
